type,group,id,name,dnaScore,grade,effectiveGrade,flashMode,metricTension,livingScore,pinFlashScore,simFlashScore,angleSpreadScore,detail,mRange,rRange,ccRange,darkGlossPct,darkVoidPct,firstRepair,topWeakness
pattern,Patterns,marble,Marble,22,D,Hard Rework,mixed,true,13,4,13,92,5,60,80,29,100,0,widen-spec-channel-spectrum,Living score is 13; the finish is not changing enough across light angles.
pattern,Patterns,marble_veining,Marble Veining,39,D,Hard Rework,mixed,true,12,4,90,92,10,44,54,29,0,0,widen-spec-channel-spectrum,Living score is 12; the finish is not changing enough across light angles.
pattern,Patterns,matrix_rain,Matrix Rain,25,D,Hard Rework,mixed,true,17,4,13,91,3,140,130,30,0,0,widen-spec-channel-spectrum,Living score is 17; the finish is not changing enough across light angles.
pattern,Patterns,medallion_lattice,Medallion Lattice,22,D,Hard Rework,mixed,true,12,4,20,60,13,44,64,29,100,0,widen-spec-channel-spectrum,Living score is 12; the finish is not changing enough across light angles.
pattern,Patterns,mega_flake,Mega Flake,21,D,Hard Rework,heroBand,true,11,4,13,92,3,59,49,30,0,0,widen-spec-channel-spectrum,Living score is 11; the finish is not changing enough across light angles.
pattern,Patterns,metal_flake,Metal Flake,40,D,Hard Rework,heroBand,false,26,38,15,94,20,138,82,30,100,0,widen-spec-channel-spectrum,Living score is 26; the finish is not changing enough across light angles.
pattern,Patterns,moire_grid,Moire Grid,25,D,Hard Rework,mixed,true,13,4,15,91,12,40,60,30,0,0,widen-spec-channel-spectrum,Living score is 13; the finish is not changing enough across light angles.
pattern,Patterns,moire_interference,Moire Interference,25,D,Hard Rework,mixed,true,13,5,19,91,8,64,79,29,0,0,widen-spec-channel-spectrum,Living score is 13; the finish is not changing enough across light angles.
pattern,Patterns,molecular,Molecular,26,D,Hard Rework,mixed,true,14,4,26,93,5,80,100,30,0,0,widen-spec-channel-spectrum,Living score is 14; the finish is not changing enough across light angles.
pattern,Patterns,Mosaic,Mosaic,41,D,Hard Rework,mixed,true,34,4,29,91,27,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 34; the finish is not changing enough across light angles.
pattern,Patterns,mosaic,Mosaic,40,D,Hard Rework,mixed,true,34,4,29,91,27,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 34; the finish is not changing enough across light angles.
pattern,Patterns,Muertos_DOD1,Muertos Dod1,29,D,Hard Rework,mixed,true,31,4,14,64,14,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
pattern,Patterns,muertos_dod1,Muertos Dod1,30,D,Hard Rework,mixed,true,31,4,14,77,14,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
pattern,Patterns,Muertos_DOD2,Muertos Dod2,36,D,Hard Rework,mixed,true,33,4,13,91,23,130,95,40,100,0,widen-spec-channel-spectrum,Living score is 33; the finish is not changing enough across light angles.
pattern,Patterns,muertos_dod2,Muertos Dod2,36,D,Hard Rework,mixed,true,33,4,14,90,23,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 33; the finish is not changing enough across light angles.
pattern,Patterns,Multi_Directional,Multi Directional,32,D,Hard Rework,mixed,true,31,4,27,77,11,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
pattern,Patterns,multi_directional,Multi Directional,43,D,Hard Rework,mixed,true,39,4,26,76,48,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 39; the finish is not changing enough across light angles.
pattern,Patterns,multicam,Multicam,37,D,Hard Rework,mixed,true,23,17,15,92,27,124,79,30,100,0,widen-spec-channel-spectrum,Living score is 23; the finish is not changing enough across light angles.
pattern,Patterns,music_arrow_bold,Music Arrow Bold,28,D,Hard Rework,mixed,true,15,4,26,91,9,77,97,27,0,0,widen-spec-channel-spectrum,Living score is 15; the finish is not changing enough across light angles.
pattern,Patterns,music_blues,Music Blues,23,D,Hard Rework,mixed,true,13,4,13,91,7,64,86,29,0,0,widen-spec-channel-spectrum,Living score is 13; the finish is not changing enough across light angles.
pattern,Patterns,music_licked,Music Licked,29,D,Hard Rework,mixed,true,16,4,26,92,10,84,126,29,0,0,widen-spec-channel-spectrum,Living score is 16; the finish is not changing enough across light angles.
pattern,Patterns,music_lightning_bolt,Music Lightning Bolt,43,D,Provisional Rework - proof/intent review required before forcing material rewrite,mixed,true,49,25,25,93,11,165,135,29,100,0,widen-spec-channel-spectrum,Living score is 49; the finish is not changing enough across light angles.
pattern,Patterns,music_script_curve,Music Script Curve,24,D,Hard Rework,mixed,true,12,4,26,92,4,63,63,29,0,0,widen-spec-channel-spectrum,Living score is 12; the finish is not changing enough across light angles.
pattern,Patterns,music_skull_abstract,Music Skull Abstract,21,D,Hard Rework,mixed,true,10,4,20,91,4,21,54,29,0,0,widen-spec-channel-spectrum,Living score is 10; the finish is not changing enough across light angles.
pattern,Patterns,music_smilevana,Music Smilevana,28,D,Hard Rework,mixed,true,16,4,26,90,7,85,128,29,0,0,widen-spec-channel-spectrum,Living score is 16; the finish is not changing enough across light angles.
pattern,Patterns,music_strat,Music Strat,27,D,Hard Rework,mixed,true,15,4,26,91,7,87,109,29,0,0,widen-spec-channel-spectrum,Living score is 15; the finish is not changing enough across light angles.
pattern,Patterns,music_the_artist,Music The Artist,26,D,Hard Rework,mixed,true,15,12,13,91,7,86,108,29,0,0,widen-spec-channel-spectrum,Living score is 15; the finish is not changing enough across light angles.
pattern,Patterns,music_wing_sweep,Music Wing Sweep,27,D,Hard Rework,mixed,true,15,4,26,91,6,86,107,29,0,0,widen-spec-channel-spectrum,Living score is 15; the finish is not changing enough across light angles.
pattern,Patterns,nanoweave,Nanoweave,29,D,Hard Rework,mixed,true,16,4,13,76,27,53,70,27,0,0,widen-spec-channel-spectrum,Living score is 16; the finish is not changing enough across light angles.
pattern,Patterns,nature_bark_rough,Nature Bark Rough,42,D,Hard Rework,mixed,false,26,37,15,92,27,115,105,30,100,0,widen-spec-channel-spectrum,Living score is 26; the finish is not changing enough across light angles.
pattern,Patterns,nature_water_ripple_pat,Nature Water Ripple Pat,35,D,Hard Rework,heroBand,true,34,18,16,60,22,135,86,30,0,0,widen-spec-channel-spectrum,Living score is 34; the finish is not changing enough across light angles.
pattern,Patterns,nebula_pillars,Nebula Pillars,22,D,Hard Rework,mixed,true,11,5,16,92,4,43,59,29,0,0,widen-spec-channel-spectrum,Living score is 11; the finish is not changing enough across light angles.
pattern,Patterns,necker_grid,Necker Grid,26,D,Hard Rework,mixed,true,12,4,31,91,9,41,57,25,0,0,widen-spec-channel-spectrum,Living score is 12; the finish is not changing enough across light angles.
pattern,Patterns,neural,Neural,27,D,Hard Rework,mixed,true,16,10,16,77,13,106,90,30,100,0,widen-spec-channel-spectrum,Living score is 16; the finish is not changing enough across light angles.
pattern,Patterns,neuron_network,Neuron Network,25,D,Hard Rework,mixed,true,16,4,14,93,3,131,121,28,0,0,widen-spec-channel-spectrum,Living score is 16; the finish is not changing enough across light angles.
pattern,Patterns,nitro_burst,Nitro Burst,27,D,Hard Rework,mixed,true,17,4,26,90,2,140,130,30,0,0,widen-spec-channel-spectrum,Living score is 17; the finish is not changing enough across light angles.
pattern,Patterns,none,None,19,D,Hard Rework,mixed,true,5,4,29,93,0,0,0,0,0,0,widen-spec-channel-spectrum,Living score is 5; the finish is not changing enough across light angles.
pattern,Patterns,Norse_Rune,Norse Rune,43,D,Hard Rework,mixed,false,27,47,26,77,22,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 27; the finish is not changing enough across light angles.
pattern,Patterns,norse_rune,Norse Rune,43,D,Hard Rework,mixed,false,27,47,26,77,22,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 27; the finish is not changing enough across light angles.
pattern,Patterns,ocean_foam,Ocean Foam,25,D,Hard Rework,mixed,true,14,4,13,92,10,70,85,29,100,0,widen-spec-channel-spectrum,Living score is 14; the finish is not changing enough across light angles.
pattern,Patterns,ogee_lattice,Ogee Lattice,28,D,Hard Rework,mixed,true,14,5,17,91,17,45,65,30,100,0,widen-spec-channel-spectrum,Living score is 14; the finish is not changing enough across light angles.
pattern,Patterns,op_art_rings,Op Art Rings,27,D,Hard Rework,mixed,true,15,4,15,76,23,45,65,30,0,0,widen-spec-channel-spectrum,Living score is 15; the finish is not changing enough across light angles.
pattern,Patterns,optical_illusion,Optical Illusion,30,D,Hard Rework,mixed,false,16,36,14,77,7,113,102,29,100,0,widen-spec-channel-spectrum,Living score is 16; the finish is not changing enough across light angles.
pattern,Patterns,optical_illusion_2,Optical Illusion 2,31,D,Hard Rework,mixed,true,30,4,14,91,11,130,95,40,100,0,widen-spec-channel-spectrum,Living score is 30; the finish is not changing enough across light angles.
pattern,Patterns,opticalillusion1,Opticalillusion1,38,D,Hard Rework,mixed,true,35,4,14,75,32,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 35; the finish is not changing enough across light angles.
pattern,Patterns,opticalillusion2,Opticalillusion2,31,D,Hard Rework,mixed,true,30,4,15,92,11,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 30; the finish is not changing enough across light angles.
pattern,Patterns,p_plasma,P Plasma,32,D,Hard Rework,mixed,false,22,37,14,75,9,146,105,30,100,0,widen-spec-channel-spectrum,Living score is 22; the finish is not changing enough across light angles.
pattern,Patterns,p_tessellation,P Tessellation,24,D,Hard Rework,mixed,true,13,4,26,76,8,80,65,30,0,0,widen-spec-channel-spectrum,Living score is 13; the finish is not changing enough across light angles.
pattern,Patterns,p_topographic,P Topographic,31,D,Hard Rework,mixed,true,16,4,26,77,26,75,55,30,0,0,widen-spec-channel-spectrum,Living score is 16; the finish is not changing enough across light angles.
pattern,Patterns,palm_frond,Palm Frond,19,D,Hard Rework,mixed,true,11,4,13,77,1,70,85,30,0,0,widen-spec-channel-spectrum,Living score is 11; the finish is not changing enough across light angles.
pattern,Patterns,peace_gradient,Peace Gradient,37,D,Hard Rework,mixed,false,20,61,26,92,1,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 20; the finish is not changing enough across light angles.
pattern,Patterns,peace_gradientnoise,Peace Gradientnoise,35,D,Hard Rework,mixed,false,20,61,26,63,4,130,95,40,100,0,widen-spec-channel-spectrum,Living score is 20; the finish is not changing enough across light angles.
pattern,Patterns,peace_halftone,Peace Halftone,37,D,Hard Rework,mixed,false,16,61,26,93,1,130,95,40,100,0,widen-spec-channel-spectrum,Living score is 16; the finish is not changing enough across light angles.
pattern,Patterns,peace_pure,Peace Pure,31,D,Hard Rework,mixed,false,26,36,26,63,1,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 26; the finish is not changing enough across light angles.
pattern,Patterns,peacock_eye,Peacock Eye,38,D,Hard Rework,mixed,false,23,37,15,92,17,139,105,30,100,0,widen-spec-channel-spectrum,Living score is 23; the finish is not changing enough across light angles.
pattern,Patterns,pearlescent_flip,Pearlescent Flip,34,D,Hard Rework,mixed,false,18,37,28,77,8,121,101,30,100,0,widen-spec-channel-spectrum,Living score is 18; the finish is not changing enough across light angles.
pattern,Patterns,peeling_paint,Peeling Paint,27,D,Hard Rework,mixed,true,14,5,18,77,20,30,79,29,100,0,widen-spec-channel-spectrum,Living score is 14; the finish is not changing enough across light angles.
pattern,Patterns,penrose_quasi,Penrose Quasi,29,D,Hard Rework,mixed,true,15,25,13,93,8,103,87,27,0,0,widen-spec-channel-spectrum,Living score is 15; the finish is not changing enough across light angles.
pattern,Patterns,perforated,Perforated,29,D,Hard Rework,mixed,true,12,4,36,92,14,22,60,22,0,0,widen-spec-channel-spectrum,Living score is 12; the finish is not changing enough across light angles.
pattern,Patterns,perlin_terrain,Perlin Terrain,21,D,Hard Rework,mixed,true,13,5,15,76,5,98,53,28,100,0,widen-spec-channel-spectrum,Living score is 13; the finish is not changing enough across light angles.
pattern,Patterns,perlincamo,Perlincamo,42,D,Hard Rework,mixed,true,35,5,27,77,35,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 35; the finish is not changing enough across light angles.
pattern,Patterns,petal_frieze,Petal Frieze,25,D,Hard Rework,mixed,true,9,4,49,77,3,32,49,25,0,0,widen-spec-channel-spectrum,Living score is 9; the finish is not changing enough across light angles.
pattern,Patterns,phyllotaxis,Phyllotaxis,32,D,Hard Rework,mixed,false,18,38,14,95,6,110,88,30,100,0,widen-spec-channel-spectrum,Living score is 18; the finish is not changing enough across light angles.
pattern,Patterns,pine_cone_scale,Pine Cone Scale,20,D,Hard Rework,pinfield,true,11,4,17,61,9,50,60,30,0,0,widen-spec-channel-spectrum,Living score is 11; the finish is not changing enough across light angles.
pattern,Patterns,pinstripe,Pinstripe,27,D,Hard Rework,heroBand,true,13,4,26,75,17,45,65,30,0,0,widen-spec-channel-spectrum,Living score is 13; the finish is not changing enough across light angles.
pattern,Patterns,pinstripe_flames,Pinstripe Flames,28,D,Hard Rework,heroBand,true,16,4,27,92,2,133,123,29,0,0,widen-spec-channel-spectrum,Living score is 16; the finish is not changing enough across light angles.
pattern,Patterns,pinwheel_tiling,Pinwheel Tiling,32,D,Hard Rework,pinfield,true,16,17,31,92,7,111,101,30,100,0,widen-spec-channel-spectrum,Living score is 16; the finish is not changing enough across light angles.
pattern,Patterns,pit_lane_marks,Pit Lane Marks,25,D,Hard Rework,mixed,true,14,4,26,90,3,90,100,30,0,0,widen-spec-channel-spectrum,Living score is 14; the finish is not changing enough across light angles.
pattern,Patterns,pixel_grid,Pixel Grid,21,D,Hard Rework,mixed,true,12,4,13,91,3,59,79,29,0,0,widen-spec-channel-spectrum,Living score is 12; the finish is not changing enough across light angles.
pattern,Patterns,Plad_Wrapper,Plad Wrapper,32,D,Hard Rework,mixed,true,30,8,14,91,12,130,95,40,100,0,widen-spec-channel-spectrum,Living score is 30; the finish is not changing enough across light angles.
pattern,Patterns,plaid,Plaid,26,D,Hard Rework,mixed,true,14,6,14,92,14,45,75,30,0,0,widen-spec-channel-spectrum,Living score is 14; the finish is not changing enough across light angles.
pattern,Patterns,plasma,Plasma,26,D,Hard Rework,mixed,true,16,4,13,92,9,94,117,30,0,0,widen-spec-channel-spectrum,Living score is 16; the finish is not changing enough across light angles.
pattern,Patterns,plasma_ejection,Plasma Ejection,18,D,Hard Rework,mixed,true,10,5,17,62,4,42,58,29,0,0,widen-spec-channel-spectrum,Living score is 10; the finish is not changing enough across light angles.
pattern,Patterns,podium_stripe,Podium Stripe,27,D,Hard Rework,heroBand,true,17,4,25,91,3,110,120,30,100,0,widen-spec-channel-spectrum,Living score is 17; the finish is not changing enough across light angles.
pattern,Patterns,Polka_Pop,Polka Pop,28,D,Hard Rework,mixed,true,29,4,26,74,4,130,95,40,100,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
pattern,Patterns,pulsar_beacon,Pulsar Beacon,22,D,Hard Rework,mixed,true,11,5,19,90,4,42,57,29,0,0,widen-spec-channel-spectrum,Living score is 11; the finish is not changing enough across light angles.
pattern,Patterns,pulse_monitor,Pulse Monitor,26,D,Hard Rework,heroBand,true,17,4,13,93,4,133,123,29,0,0,widen-spec-channel-spectrum,Living score is 17; the finish is not changing enough across light angles.
pattern,Patterns,Punk_Rock_Zine,Punk Rock Zine,42,D,Hard Rework,mixed,false,27,50,26,77,20,130,95,40,0,0,widen-spec-channel-spectrum,Living score is 27; the finish is not changing enough across light angles.
pattern,Patterns,qr_code,Qr Code,29,D,Hard Rework,mixed,true,22,4,25,91,6,110,120,30,100,0,widen-spec-channel-spectrum,Living score is 22; the finish is not changing enough across light angles.
